H-Hand Detected,H-Distance,H-Illegal Objects,H-Prohibited Item,F-Hand Detected,F-Distance,F-Illegal Objects,F-Prohibited Item,Identity,Face Direction,Face Zone,Eye Direction,Mouth,Number of people,Cheat Score,timestamp,face_is_cheating,hand_is_cheating,is_cheating
True,,0,,False,,0,,False,right,red,center,GREEN,1.0,75,0-02-42.799924,0,1,1
True,233.23807579381202,2,sheet,False,,0,,True,right,red,left,GREEN,1.0,30,0-09-05.666413,1,1,1
True,,0,,False,,0,,False,right,red,center,GREEN,1.0,75,0-06-12.033160,1,1,1
True,,0,,False,,0,,False,,,,,,80,0-03-50.599893,0,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-00-47.033311,0,1,1
True,148.94629904767692,1,sheet,False,,1,headphone,False,right,red,right,YELLOW,1.0,90,0-07-32.133123,1,1,1
False,,0,,True,243.4460925954656,1,headphone,True,right,red,center,ORANGE,1.0,35,0-08-07.333107,1,0,1
True,63.34824385884742,1,watch,False,,0,,True,left,red,center,GREEN,1.0,25,0-00-44.833312,0,1,1
True,,0,,False,,0,,False,,,,,,80,0-03-37.566565,0,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-09-15.566408,1,0,1
True,,0,,False,,0,,False,right,red,center,GREEN,1.0,75,0-06-35.866483,1,0,1
True,,0,,False,,0,,False,right,red,center,GREEN,1.0,75,0-02-51.499920,0,1,1
False,,0,,True,,0,,False,,,,,,80,0-07-01.399804,0,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-11-31.666345,1,1,1
True,,0,,False,,0,,False,right,red,center,GREEN,1.0,75,0-00-48.699977,0,1,1
False,,1,closedbook,False,,0,,True,left,red,center,GREEN,1.0,25,0-11-19.266351,1,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-00-52.533309,0,1,1
True,,0,,False,,1,headphone,True,right,red,center,GREEN,1.0,25,0-07-47.599783,1,0,1
True,,0,,False,,0,,False,left,red,center,GREEN,1.0,75,0-04-21.199879,1,1,1
True,,0,,False,,0,,False,left,red,center,GREEN,1.0,75,0-03-04.966581,0,1,1
False,,0,,False,,0,,False,,,,,,80,0-02-05.099942,1,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-00-49.666644,0,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-04-24.066544,1,1,1
True,,0,,False,,0,,False,left,red,center,GREEN,1.0,75,0-06-23.433155,0,1,1
True,,0,,False,,1,cell phone,True,right,red,center,YELLOW,1.0,35,0-09-57.266389,1,1,1
False,,0,,False,,1,headphone,False,right,red,right,YELLOW,1.0,90,0-09-42.599729,1,0,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-04-57.633195,1,1,1
True,,0,,False,,0,,False,right,red,center,GREEN,1.0,75,0-03-48.166561,0,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-00-37.999982,0,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-05-40.666508,1,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-09-26.199737,1,0,1
True,,0,,False,,0,,False,,,,,,80,0-01-44.266618,1,1,1
True,,0,,False,,0,,False,,,,,,80,0-03-40.299898,0,1,1
True,,0,,False,,0,,True,right,red,center,YELLOW,1.0,35,0-01-48.066616,1,1,1
False,,0,,False,,1,headphone,True,right,red,center,GREEN,1.0,25,0-09-35.333066,1,0,1
True,,0,,False,,1,headphone,True,left,red,center,GREEN,1.0,25,0-01-37.366621,1,1,1
True,167.0359242797788,1,watch,False,,0,,True,left,red,center,GREEN,1.0,25,0-05-39.133176,1,1,1
True,,0,,False,,0,,True,left,red,center,YELLOW,1.0,35,0-10-12.099715,1,1,1
True,,0,,False,,0,,False,right,red,center,GREEN,1.0,75,0-03-07.233246,0,1,1
False,,1,watch,False,,0,,False,,,,,,80,0-07-05.633135,0,1,1
True,,0,,True,,0,,False,left,red,center,GREEN,1.0,75,0-01-19.233296,1,1,1
False,,0,,False,,0,,False,,,,,,80,0-07-00.066471,0,1,1
False,,1,closedbook,False,,0,,True,left,red,center,GREEN,1.0,25,0-10-59.533027,1,1,1
False,,0,,False,,1,headphone,True,right,red,center,GREEN,1.0,25,0-07-59.166444,1,0,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-04-24.199877,1,1,1
True,,0,,False,,1,headphone,True,left,red,center,GREEN,1.0,25,0-07-49.399782,1,0,1
True,,0,,False,,1,headphone,True,right,red,center,GREEN,1.0,25,0-07-42.299785,1,0,1
True,,0,,False,,0,,False,right,red,center,ORANGE,1.0,85,0-01-41.299953,1,1,1
False,,0,,True,137.13132391981054,1,headphone,True,right,red,center,GREEN,1.0,25,0-07-23.866460,1,0,1
True,,0,,False,,0,,True,right,red,right,GREEN,1.0,30,0-04-39.366537,1,1,1
True,,0,,False,,1,headphone,True,left,red,center,GREEN,1.0,25,0-09-20.033073,1,0,1
True,170.01764614298128,1,watch,False,,0,,True,left,red,center,GREEN,1.0,25,0-05-22.566517,0,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-09-23.133071,1,0,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-00-31.399985,0,1,1
True,,0,,False,,0,,True,right,red,right,GREEN,1.0,30,0-04-45.799867,1,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-01-21.399962,1,1,1
False,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-10-41.999701,1,1,1
True,,0,,False,,0,,False,right,red,center,YELLOW,1.0,85,0-09-45.133061,1,0,1
True,108.23123393919151,1,cell phone,False,,0,,True,right,red,center,GREEN,1.0,25,0-05-00.133194,0,1,1
False,,0,,False,,0,,False,right,red,center,GREEN,1.0,75,0-08-12.166438,1,0,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-01-08.599968,0,1,1
True,,0,,False,,0,,False,,,,,,80,0-03-51.066559,0,1,1
True,,0,,False,,1,headphone,True,right,red,center,GREEN,1.0,25,0-05-03.533192,0,1,1
True,170.3202865192517,1,watch,True,,0,,False,,,,,,80,0-07-13.033132,0,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-00-40.866648,0,1,1
True,,0,,False,,0,,False,,,,,,80,0-02-22.766600,0,1,1
True,116.06894502837527,1,watch,False,,0,,True,right,red,center,GREEN,1.0,25,0-05-14.199854,1,1,1
True,,0,,False,,1,headphone,False,right,red,right,GREEN,1.0,80,0-07-29.466458,1,0,1
True,,0,,False,,0,,False,left,red,center,GREEN,1.0,75,0-00-54.699975,0,1,1
True,,0,,False,,0,,False,,,,,,80,0-03-33.566567,0,1,1
True,,0,,False,,0,,False,left,red,center,GREEN,1.0,75,0-03-54.966557,0,1,1
True,118.82760622010359,1,cell phone,False,,0,,True,left,red,center,GREEN,1.0,25,0-05-01.266527,0,1,1
True,,0,,False,,0,,True,right,red,center,YELLOW,1.0,35,0-10-37.833037,1,0,1
True,,0,,False,,1,headphone,True,right,red,center,GREEN,1.0,25,0-00-59.733306,1,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-11-32.866344,1,1,1
False,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-09-29.666402,1,0,1
False,,1,watch,True,,0,,False,,,,,,80,0-07-04.233136,0,1,1
True,,0,,False,,0,,False,right,red,center,GREEN,1.0,75,0-02-26.333265,1,1,1
True,,0,,False,,0,,False,left,red,center,GREEN,1.0,75,0-03-36.533233,0,1,1
True,,0,,True,154.042202009709,1,headphone,True,right,red,center,GREEN,1.0,25,0-09-50.399725,1,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-04-34.599872,1,1,1
True,,0,,False,,0,,False,right,red,center,GREEN,1.0,75,0-06-13.399826,1,1,1
True,,0,,False,,0,,False,left,red,center,GREEN,1.0,75,0-06-20.133157,0,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-01-20.733296,1,1,1
True,105.8158778255891,2,sheet,False,,0,,True,right,red,center,GREEN,1.0,25,0-08-51.966419,1,1,1
True,,0,,False,,0,,True,right,red,center,ORANGE,1.0,35,0-09-46.933060,1,0,1
True,,0,,False,,0,,True,right,red,left,GREEN,1.0,30,0-00-19.466658,1,1,1
True,,0,,False,,0,,False,,,,,,80,0-04-15.533214,0,1,1
False,,0,,False,,0,,False,right,red,center,GREEN,1.0,75,0-03-11.099911,0,1,1
True,,0,,False,,1,headphone,True,right,red,left,GREEN,1.0,30,0-05-49.133171,1,1,1
False,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-09-43.999728,1,0,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-00-13.333327,0,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-05-48.366505,1,1,1
True,155.0290295396317,1,watch,False,,0,,True,left,red,center,GREEN,1.0,25,0-05-32.333179,0,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-11-30.866345,1,1,1
True,232.38115241989829,2,sheet,False,,1,headphone,True,right,red,center,GREEN,1.0,25,0-09-00.566415,1,1,1
True,89.64373932405988,1,watch,False,,0,,False,,,,,,80,0-02-06.166608,1,1,1
False,,0,,False,,0,,False,right,red,center,GREEN,1.0,75,0-03-27.033237,0,1,1
True,,0,,False,,1,headphone,False,,,,,,80,0-02-23.866600,0,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-04-23.066544,1,1,1
True,,0,,False,,0,,True,right,red,right,GREEN,1.0,30,0-04-32.933206,1,1,1
False,,1,closedbook,False,,1,headphone,True,right,red,center,GREEN,1.0,25,0-10-52.399697,1,1,1
True,,0,,False,,0,,False,,,,,,80,0-03-52.166559,0,1,1
False,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-10-41.633035,1,1,1
False,,0,,False,,0,,False,,,,,,80,0-08-12.999771,1,0,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-11-46.966338,1,1,1
True,183.65728953678914,1,watch,False,,0,,True,left,red,center,GREEN,1.0,25,0-05-40.699842,1,1,1
False,,0,,True,,0,,True,left,red,center,GREEN,1.0,25,0-08-31.499762,1,1,1
False,,1,watch,False,,0,,False,,,,,,80,0-07-16.466464,1,1,1
False,,1,closedbook,False,,0,,True,left,red,center,GREEN,1.0,25,0-10-58.833027,1,1,1
True,,0,,False,,1,cell phone,True,right,red,center,GREEN,1.0,25,0-04-58.066528,1,1,1
False,,1,watch,False,,0,,False,,,,,,80,0-07-07.133135,0,1,1
False,,1,watch,False,,0,,False,,,,,,80,0-07-14.399798,0,1,1
True,,0,,False,,0,,False,right,red,center,GREEN,1.0,75,0-06-01.599832,1,0,1
True,115.06954418958998,1,watch,False,,0,,True,right,red,center,GREEN,1.0,25,0-05-13.733187,1,1,1
True,,0,,True,151.6443206981389,1,headphone,True,right,red,center,GREEN,1.0,25,0-07-40.733119,1,0,1
True,,0,,False,,1,headphone,True,right,red,center,GREEN,1.0,25,0-01-16.966631,0,1,1
True,154.27572718998928,2,watch,False,,0,,True,left,red,center,GREEN,1.0,25,0-05-26.499848,0,1,1
True,,0,,False,,0,,False,right,red,center,YELLOW,1.0,85,0-02-38.633260,0,1,1
True,,0,,False,,1,cell phone,True,right,red,center,YELLOW,1.0,35,0-10-08.066384,1,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-10-47.933032,1,1,1
True,,0,,False,,0,,False,left,red,right,GREEN,1.0,80,0-03-13.399910,0,1,1
True,,0,,False,,0,,True,right,red,left,GREEN,1.0,30,0-01-27.466626,0,1,1
True,,0,,False,,0,,False,right,red,center,GREEN,1.0,75,0-03-36.633233,0,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-01-58.533278,1,1,1
True,,0,,False,,0,,False,left,red,center,GREEN,1.0,75,0-06-37.366482,1,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-05-02.099859,0,1,1
True,173.6663467687393,1,watch,False,,0,,True,left,red,center,GREEN,1.0,25,0-05-19.766518,0,1,1
False,,0,,False,,0,,False,,,,,,80,0-06-02.999831,1,0,1
True,,0,,False,,0,,False,,,,,,80,0-02-33.799928,1,1,1
True,,0,,False,,1,headphone,False,,,,,,80,0-08-05.033108,1,0,1
True,,0,,False,,1,headphone,False,,,,,,80,0-02-24.033266,0,1,1
True,78.00640999302557,1,watch,False,,0,,True,right,red,center,GREEN,1.0,25,0-00-03.666665,0,1,1
False,,0,,False,,0,,True,left,red,center,YELLOW,1.0,35,0-09-10.699744,1,0,1
True,,0,,False,,0,,True,left,red,center,YELLOW,1.0,35,0-10-17.733046,1,0,1
True,,0,,False,,0,,False,,,,,,80,0-04-05.666552,0,1,1
True,144.5856147754679,1,watch,False,,0,,True,left,red,center,GREEN,1.0,25,0-05-38.333176,1,1,1
True,,0,,False,,0,,False,,,,,,80,0-07-11.966466,0,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-11-44.199672,1,1,1
True,,0,,False,,0,,False,right,red,center,GREEN,1.0,75,0-02-48.833255,0,1,1
True,,0,,False,,0,,False,,,,,,80,0-04-15.699881,0,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-11-23.533015,1,1,1
True,,0,,False,,1,headphone,True,right,red,center,GREEN,1.0,25,0-04-52.566531,1,1,1
True,,0,,False,,0,,True,right,red,center,YELLOW,1.0,35,0-10-13.599715,1,1,1
False,,1,watch,False,,0,,False,,,,,,80,0-06-57.166473,1,1,1
True,,0,,False,,0,,False,left,red,center,GREEN,1.0,75,0-06-23.166488,0,1,1
True,93.86160024205851,1,watch,True,,0,,False,,,,,,80,0-07-09.099800,0,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-04-36.233205,1,1,1
True,222.03603311174518,2,sheet,False,,0,,True,right,red,center,GREEN,1.0,25,0-11-16.866352,1,1,1
True,,0,,False,,0,,False,right,red,center,GREEN,1.0,75,0-02-49.166588,0,1,1
True,155.72411502397438,1,watch,False,,0,,True,right,red,center,GREEN,1.0,25,0-05-31.633179,0,1,1
True,,0,,False,,0,,False,left,red,center,GREEN,1.0,75,0-06-30.233152,1,0,1
True,,0,,False,,0,,False,left,red,center,GREEN,1.0,75,0-06-22.566489,0,1,1
False,,0,,False,,1,headphone,True,left,red,center,ORANGE,1.0,35,0-08-03.266442,1,0,1
False,,0,,False,,1,headphone,True,right,red,center,GREEN,1.0,25,0-07-42.599785,1,0,1
True,119.5198728245642,1,cell phone,False,,0,,True,right,red,center,GREEN,1.0,25,0-05-01.299860,0,1,1
False,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-10-55.733028,1,1,1
True,,0,,False,,1,cell phone,True,right,red,right,GREEN,1.0,30,0-10-06.099718,1,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-01-52.299948,0,1,1
True,,0,,False,,1,headphone,False,right,red,center,GREEN,1.0,75,0-03-44.199896,0,1,1
True,,0,,False,,0,,False,left,red,left,GREEN,1.0,80,0-02-36.366594,1,1,1
False,,0,,False,,0,,False,,,,,,80,0-03-28.566570,0,1,1
True,222.50393254951697,2,sheet,False,,0,,True,right,red,center,GREEN,1.0,25,0-08-53.433085,1,1,1
True,,0,,False,,1,cell phone,True,right,red,center,GREEN,1.0,25,0-05-12.399855,1,1,1
False,,0,,False,,0,,False,left,red,center,GREEN,1.0,75,0-03-14.733243,0,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-09-11.566410,1,0,1
True,88.40814442120137,1,watch,False,,0,,False,,,,,,80,0-02-05.533275,1,1,1
True,234.09613409879285,2,sheet,False,,1,headphone,True,left,red,center,GREEN,1.0,25,0-09-00.599749,1,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-04-35.833205,1,1,1
True,,0,,False,,0,,True,right,red,center,YELLOW,1.0,35,0-04-54.533196,1,1,1
True,,0,,False,,0,,False,left,red,center,GREEN,1.0,75,0-04-20.799879,1,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-08-41.566424,1,1,1
True,,0,,False,,0,,False,right,red,center,GREEN,1.0,75,0-04-17.066547,1,1,1
False,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-05-04.999858,0,1,1
True,,0,,False,,0,,True,left,red,left,YELLOW,1.0,40,0-10-12.266382,1,1,1
True,,0,,False,,0,,False,,,,,,80,0-06-26.866487,1,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-11-30.699679,1,1,1
True,,0,,False,,1,headphone,True,right,red,center,GREEN,1.0,25,0-07-46.899783,1,0,1
False,,0,,True,140.356688476182,1,headphone,True,left,red,center,GREEN,1.0,25,0-07-25.499793,1,0,1
True,,0,,False,,1,headphone,False,right,red,center,GREEN,1.0,75,0-07-35.099788,1,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-00-28.633320,0,1,1
True,,0,,False,,1,headphone,True,left,red,center,YELLOW,1.0,35,0-04-55.066529,1,1,1
True,206.81392603013947,2,sheet,False,,0,,True,left,red,center,GREEN,1.0,25,0-05-34.599844,0,1,1
True,,0,,False,,1,headphone,True,right,red,center,GREEN,1.0,25,0-07-56.133112,1,0,1
True,,0,,False,,1,headphone,False,,,,,,80,0-03-42.399897,0,1,1
True,,0,,False,,0,,False,left,red,center,GREEN,1.0,75,0-04-13.466549,0,1,1
True,,0,,True,149.4824404403407,1,headphone,True,right,red,center,GREEN,1.0,25,0-07-39.466453,1,0,1
True,,0,,False,,0,,False,right,red,center,GREEN,1.0,75,0-06-25.933154,1,1,1
False,,0,,False,,0,,True,right,red,right,GREEN,1.0,30,0-04-31.733207,1,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-00-56.533307,0,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-09-37.099732,1,0,1
True,,0,,False,,1,headphone,True,right,red,center,GREEN,1.0,25,0-10-29.399707,1,0,1
True,231.3114783144148,2,sheet,False,,0,,True,left,red,center,GREEN,1.0,25,0-08-50.899753,1,1,1
False,,0,,False,,0,,False,,,,,,80,0-08-17.399769,1,0,1
False,,1,watch,False,,0,,False,,,,,,80,0-07-05.699802,0,1,1
True,,0,,False,,0,,True,right,red,center,ORANGE,1.0,35,0-01-36.533288,1,1,1
True,,0,,False,,0,,False,,,,,,80,0-02-32.099929,0,1,1
False,,0,,True,,0,,False,right,red,right,GREEN,1.0,80,0-08-20.333101,1,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-08-41.033091,1,1,1
True,,0,,False,,0,,False,right,red,center,GREEN,1.0,75,0-03-04.299914,0,1,1
True,,0,,False,,0,,False,right,red,center,GREEN,1.0,75,0-03-36.466566,0,1,1
True,,0,,True,,0,,False,left,red,center,GREEN,1.0,75,0-04-18.999880,1,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-01-06.133303,0,1,1
True,85.60373823613078,1,watch,False,,0,,False,,,,,,80,0-02-10.399939,1,1,1
True,,0,,False,,1,headphone,True,left,red,center,YELLOW,1.0,35,0-10-17.266380,1,0,1
True,83.00602387778854,1,watch,True,,0,,False,,,,,,80,0-07-17.233130,1,1,1
True,,0,,False,,0,,False,right,red,center,GREEN,1.0,75,0-04-22.199878,1,1,1
False,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-02-00.099944,0,1,1
True,,0,,False,,0,,False,left,red,right,GREEN,1.0,80,0-06-36.899815,1,0,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-04-51.633198,1,1,1
False,,1,watch,True,,0,,False,,,,,,80,0-07-14.299798,0,1,1
True,,0,,False,,0,,False,left,red,center,GREEN,1.0,75,0-03-00.299916,0,1,1
True,,0,,True,,0,,True,right,red,center,GREEN,1.0,25,0-09-14.999742,1,0,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-05-07.766524,1,1,1
True,,0,,False,,0,,True,left,red,right,GREEN,1.0,30,0-09-22.633072,1,0,1
True,,0,,False,,0,,False,right,red,left,GREEN,1.0,80,0-02-22.433267,0,1,1
False,,1,closedbook,False,,0,,True,right,red,center,GREEN,1.0,25,0-10-58.599694,1,1,1
True,,0,,False,,0,,False,,,,,,80,0-07-18.533129,1,1,1
False,,1,watch,False,,0,,False,,,,,,80,0-07-18.166463,1,1,1
True,,0,,False,,0,,False,left,red,center,YELLOW,1.0,85,0-02-47.999922,1,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-00-54.133308,0,1,1
False,,0,,False,,0,,False,right,red,center,GREEN,1.0,75,0-03-14.799909,0,1,1
True,,0,,False,,0,,False,right,red,right,GREEN,1.0,80,0-03-32.599901,0,1,1
True,169.29264603047588,1,watch,False,,0,,True,left,red,center,GREEN,1.0,25,0-05-23.766516,0,1,1
True,,0,,True,,0,,True,right,red,center,GREEN,1.0,25,0-09-50.233059,1,1,1
True,,0,,False,,0,,False,right,red,center,YELLOW,1.0,85,0-06-29.599819,1,1,1
True,238.64827675891564,2,sheet,False,,0,,True,right,red,center,GREEN,1.0,25,0-09-06.899746,1,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-01-43.033285,1,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-11-37.166342,1,1,1
True,,0,,False,,0,,False,right,red,right,GREEN,1.0,80,0-04-08.666551,0,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-09-21.166406,1,0,1
True,188.403821617291,1,closedbook,False,,0,,True,right,red,center,GREEN,1.0,25,0-11-15.499686,1,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-11-29.599679,1,1,1
True,,0,,False,,1,headphone,True,right,red,center,YELLOW,1.0,35,0-09-43.199729,1,0,1
True,,0,,False,,0,,True,left,red,center,YELLOW,1.0,35,0-01-48.233283,1,1,1
True,,0,,False,,1,headphone,True,left,red,left,GREEN,1.0,30,0-01-20.366629,1,1,1
False,,0,,True,136.48443134658254,1,headphone,True,left,red,center,YELLOW,1.0,35,0-08-10.199772,1,0,1
False,,0,,True,143.68020044529447,1,headphone,True,right,red,center,GREEN,1.0,25,0-07-23.433127,1,0,1
False,,0,,False,,2,headphone,True,left,red,center,GREEN,1.0,25,0-09-54.033057,1,1,1
False,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-09-39.033064,1,0,1
False,,0,,False,,0,,False,left,red,center,GREEN,1.0,75,0-08-26.233098,1,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-00-40.633314,0,1,1
True,,0,,False,,1,headphone,True,right,red,center,GREEN,1.0,25,0-09-35.966399,1,0,1
True,,0,,False,,0,,False,right,red,center,GREEN,1.0,75,0-06-37.499815,1,1,1
True,,0,,False,,1,headphone,True,right,red,center,GREEN,1.0,25,0-01-18.133297,0,1,1
True,,0,,False,,0,,False,right,red,center,GREEN,1.0,75,0-02-42.366591,0,1,1
True,,0,,False,,0,,True,right,red,right,GREEN,1.0,30,0-04-38.933204,1,1,1
True,,0,,False,,1,headphone,True,left,red,center,GREEN,1.0,25,0-01-17.133297,0,1,1
True,118.10588469674151,1,watch,True,,0,,True,right,red,center,GREEN,1.0,25,0-05-13.799854,1,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-01-22.933295,1,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-11-37.133009,1,1,1
False,,1,watch,False,,0,,False,,,,,,80,0-07-04.566469,0,1,1
True,,0,,True,,0,,True,left,red,center,GREEN,1.0,25,0-05-10.599856,1,1,1
True,,0,,False,,1,headphone,True,right,red,center,YELLOW,1.0,35,0-09-33.866400,1,0,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-09-38.699731,1,0,1
True,,0,,False,,0,,True,right,red,right,GREEN,1.0,30,0-10-47.033032,1,1,1
True,168.80758276807353,1,watch,False,,0,,True,left,red,center,GREEN,1.0,25,0-05-24.633182,0,1,1
False,,0,,False,,0,,False,,,,,,80,0-02-05.899941,1,1,1
True,189.20095137181525,1,closedbook,False,,0,,True,right,red,center,GREEN,1.0,25,0-11-09.333022,1,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-04-22.399878,1,1,1
True,84.0535543567314,1,watch,False,,0,,False,,,,,,80,0-07-17.399797,1,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-08-39.966425,1,1,1
False,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-10-40.833035,1,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-09-15.599742,1,0,1
False,,0,,False,,0,,True,left,red,right,GREEN,1.0,30,0-05-58.666500,1,0,1
False,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-10-46.066366,1,1,1
True,,0,,True,,0,,False,,,,,,80,0-06-42.433146,0,0,0
True,187.40864441108366,1,closedbook,False,,0,,True,right,red,center,GREEN,1.0,25,0-11-13.133020,1,1,1
True,107.18675291284833,2,sheet,False,,0,,True,right,red,center,GREEN,1.0,25,0-08-48.766421,1,1,1
False,,0,,False,,0,,False,,,,,,80,0-08-17.233102,1,0,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-04-27.033209,1,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-11-38.166342,1,1,1
True,190.23406634985227,1,closedbook,False,,0,,True,left,red,center,GREEN,1.0,25,0-11-03.699691,1,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-11-44.566339,1,1,1
False,,1,watch,False,,0,,False,,,,,,80,0-07-18.033130,1,1,1
True,112.69871339105873,2,closedbook,True,160.65490966665163,1,headphone,False,,,,,,80,0-07-30.966457,1,0,1
True,188.83061192507955,1,closedbook,False,,0,,True,right,red,center,GREEN,1.0,25,0-11-03.433025,1,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-11-31.266345,1,1,1
True,112.69871339105873,2,closedbook,True,113.59577456930342,2,headphone,False,,,,,,80,0-07-30.999790,1,0,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-00-52.933309,0,1,1
True,,0,,False,,0,,True,right,red,left,GREEN,1.0,30,0-01-29.133292,0,1,1
True,,0,,False,,0,,False,,,,,,80,0-04-10.899883,0,1,1
True,,0,,False,,1,headphone,True,right,red,center,GREEN,1.0,25,0-01-00.066639,1,1,1
False,,0,,False,,0,,False,left,red,center,GREEN,1.0,75,0-02-00.499944,0,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-11-44.399672,1,1,1
True,,0,,False,,0,,True,right,red,center,ORANGE,1.0,35,0-01-33.933290,1,1,1
True,,0,,False,,1,cell phone,True,left,red,center,YELLOW,1.0,35,0-10-07.399717,1,1,1
